Date,Username,Tweet
2018-11-11T19:59:35+00:00,IrishWomensCric,"A special moment before today’s match with @kim_garth receiving her 100th cap, presented by @izzyjoyce.  Great achievement and many more to come! 

#BackingGreen #WT20 #AUSvIRE https://t.co/3Xjl3U4m60"
2018-11-11T17:26:09+00:00,IrishWomensCric,"The first @IrishWomensCric match of the @WorldT20 is tonight at 8pm (Ireland/UK time). For those wanting to watch the game it is on @SkyCricket. 

#BackingGreen #WT20 https://t.co/2Ug8p3CQbz"
2018-11-11T17:08:08+00:00,IrishWomensCric,"Behind-the-scenes: we catch up with Strength &amp; Conditioning Coach @RMBurge to chat about what an S&amp;C actually does, how the squad has prepared and has he seen much of Guyana. 

#BackingGreen #WT20 https://t.co/AdyiRgrFqS"
2018-11-11T16:43:08+00:00,IrishWomensCric,"Behind-the-scenes: we catch up with team physiotherapist @CatSimpsPhysio to talk about her role in helping prepare the squad. 

#BackingGreen #WT20 https://t.co/QAMpIy0O7B"
2018-11-11T16:15:12+00:00,IrishWomensCric,"Behind-the-scenes: we catch up with Assistant Coach of the National Women’s team @AndrewPoynter25 to chat preparations, training and does he miss playing international cricket? 

#BackingGreen #WT20 https://t.co/tGyuDp9ihS"
2018-11-11T16:11:36+00:00,IrishWomensCric,@B1rdman7469 @Stuff_by_Craig #BackingGreen today! 😀
2018-11-11T15:59:37+00:00,IrishWomensCric,"Behind-the-scenes: we chat to Cricket Ireland President @AideenRice on the morning of our first @WorldT20 match.

#BackingGreen #WT20 https://t.co/6ntDRbzOLa"
2018-11-11T13:12:16+00:00,IrishWomensCric,"Nice interview with Head Coach Aaron Hamilton and Captain @lauradel14 - scroll down to the day video report, our part starts at the 12:12 mark: https://t.co/bD1NruTPJ8 #BackingGreen #WT20"
2018-11-11T13:02:46+00:00,IrishWomensCric,@LeinsterYouth @cricketleinster @sportireland @Irelandcricket @ICC @CricketEurope Thank you! 👍 🏏☘️
2018-11-10T20:42:42+00:00,IrishWomensCric,"24 hours to go until #WT20 starts for us. Great to hear @RTEsport will live blog the game: https://t.co/GkDTppwHnt 

#BackingGreen #CantSeeCantBe #20x20"
2018-11-10T08:56:33+00:00,IrishWomensCric,https://t.co/Fy8IAWo6vj #BackingGreen #WT20
2018-11-10T03:30:40+00:00,IrishWomensCric,"“We’re ready” - @RyanK_Bailey writes for @The42_ie about our opening game against Australia tomorrow: https://t.co/vZheeW8lzy 

#BackingGreen #WT20 #CantSeeCantBe #20x20"
2018-11-09T20:12:41+00:00,IrishWomensCric,Thanks for your support @HerSportDotIE ! ☘️🏏
2018-11-09T18:44:51+00:00,IrishWomensCric,"Great @WorldT20 preview piece by @emmetrd in @IrishTimesSport: https://t.co/KkGwQfHD1K 

#BackingGreen #WT20 #CantSeeCantBe https://t.co/Hi3QJhhOVA"
2018-11-09T14:37:50+00:00,IrishWomensCric,"NEWS: Ireland Women's team gets an energy boost as @HanleyEnergy extend sponsorship for two years. Read more: https://t.co/UIKRkWXbkV 

#BackingGreen #WT20 #HanleyEnergy https://t.co/ntYdl4FRKg"
2018-11-09T14:16:39+00:00,IrishWomensCric,"LATEST: Captain @lauradel14 and Head Coach Aaron Hamilton share their thoughts on Sunday's big game at the @WorldT20. Read here: https://t.co/MMi7eJqfME 

#BackingGreen #WT20 #CantSeeCantBe #20x20 https://t.co/1jwS4A1GRy"
