Date,Username,Tweet
2018-11-12T10:20:43+00:00,BCBtigers,"WICKET! Taijul gives the first breakthrough, H Masakadza gone for 14. Zimbawe are 20/1.

To watch Zimbabwe tour of Bangladesh LIVE, Download the app from the links below and hit the LIVE Button.

Android:https://t.co/gRrE3kJgYc 
iOS:https://t.co/FfYlStljof

#BANvZIM https://t.co/6OrZ2rE2QK"
2018-11-12T09:26:09+00:00,BCBtigers,"Innings Break, Day 2. Bangladesh declared the first innings on 522/7. 

To watch Zimbabwe tour of Bangladesh LIVE, Download the app from the links below and hit the LIVE Button.

Android:https://t.co/gRrE3kJgYc 
iOS:https://t.co/FfYlStljof

#BANvZIM https://t.co/LkE1THTHrA"
2018-11-12T09:10:12+00:00,BCBtigers,Mominul Haque and @mushfiqur15's 266-run stand in the 4th wicket is now the highest partnership for Bangladesh in any wicket at Sher-e-Bangla National Cricket Stadium (SBNCS). https://t.co/F3ArKoHRet
2018-11-12T08:51:12+00:00,BCBtigers,"200! .@mushfiqur15 brings up his 2nd double hundred in Tests. 

To watch Zimbabwe tour of Bangladesh LIVE, Download the app from the links below and hit the LIVE Button.

Android:https://t.co/gRrE3kJgYc   
iOS:https://t.co/FfYlStljof  

#BANvZIM https://t.co/2vvjiJAve1"
2018-11-12T08:49:54+00:00,BCBtigers,"50! Mehidy Hasan Miraz gets his second half-century in Tests. 

To watch Zimbabwe tour of Bangladesh LIVE, Download the app from the links below and hit the LIVE Button.

Android:https://t.co/gRrE3kJgYc 
iOS:https://t.co/FfYlStljof 

#BANvZIM https://t.co/LHKNIrk6Ut"
2018-11-12T08:49:37+00:00,BCBtigers,"100 up for Mushfiqur Rahim and Mehudy Hasan in the 8th wicket.

To watch Zimbabwe tour of Bangladesh LIVE, Download the app from the links below and hit the LIVE Button.

Android:https://t.co/gRrE3kJgYc 
iOS:https://t.co/FfYlStljof 

#BANvZIM https://t.co/bjMEjgkHsO"
2018-11-12T08:20:44+00:00,BCBtigers,"Tea Break, Day 2.

To watch Zimbabwe tour of Bangladesh LIVE, Download the app from the links below and hit the LIVE Button.

Android:https://t.co/gRrE3kJgYc 
iOS:https://t.co/FfYlStljof

#BANvZIM #Tigers https://t.co/7jf6sSk7Rk"
2018-11-12T07:20:13+00:00,BCBtigers,"To watch Zimbabwe tour of Bangladesh LIVE, Download the app from the links below and hit the LIVE Button.

Android:https://t.co/gRrE3kJgYc 
iOS:https://t.co/FfYlStljof

#BANvZIM #Tigers https://t.co/qrXKG12rsv"
2018-11-12T07:18:02+00:00,BCBtigers,"After 135 overs, Bangladesh are 409/7. Mushfiqur (154*) and Miraz (20*) are at the crease.

To watch Zimbabwe tour of Bangladesh LIVE, Download the app from the links below and hit the LIVE Button.

Android:https://t.co/gRrE3kJgYc 
iOS:https://t.co/FfYlStljof

#BANvZIM #Tigers https://t.co/2iesdSGezI"
2018-11-12T07:04:11+00:00,BCBtigers,"150 up for .@mushfiqur15!

#BANvZIM https://t.co/lbfQLaN67i"
2018-11-12T05:47:07+00:00,BCBtigers,"Lunch, Day 2.

To watch Zimbabwe tour of Bangladesh LIVE, Download the app from the links below and hit the LIVE Button.

Android:https://t.co/gRrE3kJgYc 
iOS:https://t.co/FfYlStljof

#BANvZIM #Tigers https://t.co/1P1UoTzULg"
2018-11-12T04:53:44+00:00,BCBtigers,"Bangladesh are 327/5 after 105 overs.

To watch Zimbabwe tour of Bangladesh LIVE, Download the app from the links below and hit the LIVE Button.

Android:https://t.co/gRrE3kJgYc
iOS:https://t.co/FfYlStljof

#BANvZIM https://t.co/3e0N05Dgac"
