Date,Username,Tweet
2018-11-25T08:18:33+00:00,BCCI,"3rd T20I. 5.6: J Bumrah to D Short (24), 4 runs, 49/0 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T08:13:32+00:00,BCCI,"3rd T20I. 4.6: K Ahmed to A Finch (19), 4 runs, 41/0 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T08:10:48+00:00,BCCI,"3rd T20I. 4.2: K Ahmed to A Finch (12), 4 runs, 33/0 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T08:05:29+00:00,BCCI,"3rd T20I. 3.1: J Bumrah to D Short (15), 4 runs, 25/0 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T08:01:17+00:00,BCCI,"3rd T20I. 2.1: B Kumar to D Short (10), 4 runs, 20/0 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T07:56:21+00:00,BCCI,"3rd T20I. 1.2: K Ahmed to A Finch (5), 4 runs, 12/0 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T07:52:47+00:00,BCCI,"3rd T20I. 0.4: B Kumar to D Short (5), 4 runs, 6/0 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T07:27:54+00:00,BCCI,"They are ready. How about you?

#AUSvIND https://t.co/GgGQYhqrUJ"
2018-11-25T07:25:40+00:00,BCCI,"AUS XI: A Finch, D Short, C Lynn, G Maxwell, M Stoinis, B McDermott, A Carey, N Coulter-Nile, M Starc, A Tye, A Zampa"
2018-11-25T07:22:53+00:00,BCCI,Welcome to live coverage of the 3rd T20I between Australia and India https://t.co/W9u8eYCJCB #AusvInd
2018-11-25T07:22:53+00:00,BCCI,3rd T20I. Australia win the toss and elect to bat https://t.co/W9u8eYCJCB #AusvInd
2018-11-25T07:22:43+00:00,BCCI,Australia wins the toss and they have put us to bowl first #AUSvIND https://t.co/yNo3RdNrvo
2018-11-25T07:04:09+00:00,BCCI,Game mode on 🤙🏻💪🏻 #TeamIndia #AUSvIND https://t.co/P8VvnnZxi6
2018-11-25T06:49:41+00:00,BCCI,"Setting for the final T20I 
The SCG in full beam #AUSvIND https://t.co/lkFADQm0uj"
